#;qubits;operation;library;performance
13;3000;build;pauliengine;0.7836370000150055
14;3000;build;pauliengine;0.9774525999091566
15;3000;build;pauliengine;0.7532160999253392
16;3000;build;pauliengine;0.7597571000223979
17;3000;build;pauliengine;0.8078408999135718
18;3000;build;pauliengine;0.7950434000231326
19;3000;build;pauliengine;0.8070565999951214
20;3000;build;pauliengine;0.784369400003925
21;3000;build;pauliengine;0.8513344000093639
22;3000;build;pauliengine;0.7368623999645934
23;3000;build;pauliengine;0.6715523001039401
24;3000;build;pauliengine;0.7740029999986291
25;3000;build;pauliengine;0.8028906000545248
26;3000;build;pauliengine;0.9145821999991313
27;3000;build;pauliengine;0.8178843000205234
28;3000;build;pauliengine;0.9758039000444114
29;3000;build;pauliengine;0.8679434999357909
30;3000;build;pauliengine;1.1296743000857532
1;6000;build;pauliengine;3.01197529991623
2;6000;build;pauliengine;1.955651499913074
3;6000;build;pauliengine;1.7800676999613643
4;6000;build;pauliengine;1.4602038000011817
5;6000;build;pauliengine;1.7604373000795022
6;6000;build;pauliengine;1.691145799937658
7;6000;build;pauliengine;1.7255556000163779
8;6000;build;pauliengine;1.6006217999383807
9;6000;build;pauliengine;1.8313911000732332
10;6000;build;pauliengine;1.7300614999840036
11;6000;build;pauliengine;1.6791224000044167
12;6000;build;pauliengine;1.671658999985084
13;6000;build;pauliengine;1.6238518999889493
14;6000;build;pauliengine;1.7278476000064984
15;6000;build;pauliengine;1.8992377000395209
16;6000;build;pauliengine;1.5995819000527263
17;6000;build;pauliengine;1.6797570999478921
18;6000;build;pauliengine;1.6765389998909086
19;6000;build;pauliengine;1.7237428000662476
20;6000;build;pauliengine;1.7651736999396235
21;6000;build;pauliengine;1.7407713999273255
22;6000;build;pauliengine;1.964529799995944
23;6000;build;pauliengine;1.6673667998984456
24;6000;build;pauliengine;1.6118147999513894
25;6000;build;pauliengine;1.822050500079058
26;6000;build;pauliengine;1.5543662999989465
27;6000;build;pauliengine;1.700115600018762
28;6000;build;pauliengine;1.7075951000442728
29;6000;build;pauliengine;1.5690666999435052
30;6000;build;pauliengine;1.6534281999338418
1;8000;build;pauliengine;3.686584199895151
2;8000;build;pauliengine;2.3793374999659136
3;8000;build;pauliengine;2.6629913001088426
4;8000;build;pauliengine;2.2456134000094607
5;8000;build;pauliengine;2.1991485999897122
6;8000;build;pauliengine;2.208145400043577
7;8000;build;pauliengine;4.236552600050345
8;8000;build;pauliengine;4.155082300072536
9;8000;build;pauliengine;2.1755349999293685
10;8000;build;pauliengine;2.4720316999591887
11;8000;build;pauliengine;2.186509700026363
12;8000;build;pauliengine;2.3794861999340355
13;8000;build;pauliengine;4.092413799953647
14;8000;build;pauliengine;2.34777769993525
15;8000;build;pauliengine;2.4178973000962287
16;8000;build;pauliengine;2.403725599986501
17;8000;build;pauliengine;2.6456565000116825
18;8000;build;pauliengine;2.1804375000065193
19;8000;build;pauliengine;2.275706599932164
20;8000;build;pauliengine;2.2999302999814972
21;8000;build;pauliengine;2.3402796000009403
22;8000;build;pauliengine;2.238582900026813
23;8000;build;pauliengine;2.419475100003183
24;8000;build;pauliengine;2.675086500006728
25;8000;build;pauliengine;2.4156711999094114
26;8000;build;pauliengine;2.494156299973838
27;8000;build;pauliengine;2.306408300064504
28;8000;build;pauliengine;2.2468647999921814
29;8000;build;pauliengine;2.588338000001386
30;8000;build;pauliengine;2.5284312000731006
1;10000;build;pauliengine;5.028985899989493
2;10000;build;pauliengine;3.0039392999606207
3;10000;build;pauliengine;3.1378115999978036
4;10000;build;pauliengine;2.7111073998967186
5;10000;build;pauliengine;2.9340589999919757
6;10000;build;pauliengine;2.8224462000653148
7;10000;build;pauliengine;3.0452330000698566
8;10000;build;pauliengine;3.4966549000237137
9;10000;build;pauliengine;3.3515670999186113
10;10000;build;pauliengine;2.835824199952185
11;10000;build;pauliengine;2.7512126000365242
12;10000;build;pauliengine;2.146861700108275
13;10000;build;pauliengine;4.699166600010358
14;10000;build;pauliengine;2.766181300044991
15;10000;build;pauliengine;5.364555299980566
16;10000;build;pauliengine;2.9744308000663295
17;10000;build;pauliengine;2.8945401000091806
18;10000;build;pauliengine;2.845968399895355
19;10000;build;pauliengine;2.7571662000846118
20;10000;build;pauliengine;2.983566500013694
21;10000;build;pauliengine;2.7911145000252873
22;10000;build;pauliengine;2.8619310000212863
23;10000;build;pauliengine;2.8751081000082195
24;10000;build;pauliengine;3.010518499999307
25;10000;build;pauliengine;2.8628218000521883
26;10000;build;pauliengine;2.92804539995268
27;10000;build;pauliengine;2.9477122999960557
28;10000;build;pauliengine;2.9419056000187993
29;10000;build;pauliengine;2.9824132999638095
30;10000;build;pauliengine;2.7836148999631405
1;12000;build;pauliengine;6.950582600082271
2;12000;build;pauliengine;3.671415699995123
3;12000;build;pauliengine;4.0592959999339655
4;12000;build;pauliengine;4.18200919998344
5;12000;build;pauliengine;3.6099296000320464
6;12000;build;pauliengine;3.7908323999727145
7;12000;build;pauliengine;3.745941999950446
8;12000;build;pauliengine;3.008008799981326
9;12000;build;pauliengine;4.548882400034927
10;12000;build;pauliengine;3.4544675999786705
11;12000;build;pauliengine;3.4674355998868123
12;12000;build;pauliengine;3.7990086999488994
13;12000;build;pauliengine;6.379515799926594
14;12000;build;pauliengine;3.684182500001043
15;12000;build;pauliengine;3.6741935000754893
16;12000;build;pauliengine;3.4789354000240564
17;12000;build;pauliengine;3.838903700001538
18;12000;build;pauliengine;3.880689000012353
