#;qubits;operation;library;performance
95;8000;build;stim;0.08229734300402924
96;8000;build;stim;0.08251109899720177
97;8000;build;stim;0.08524298999691382
98;8000;build;stim;0.08261113800108433
99;8000;build;stim;0.08262300898786634
100;8000;build;stim;0.08145608601626009
1;10000;build;stim;0.09354118001647294
2;10000;build;stim;0.09357220103265718
3;10000;build;stim;0.10103944397997111
4;10000;build;stim;0.10456548898946494
5;10000;build;stim;0.10274544701678678
6;10000;build;stim;0.10242915997514501
7;10000;build;stim;0.09928857901832089
8;10000;build;stim;0.10096720897126943
9;10000;build;stim;0.10374991100979969
10;10000;build;stim;0.0935829629888758
11;10000;build;stim;0.10121375398011878
12;10000;build;stim;0.09359770599985495
13;10000;build;stim;0.10097638698061928
14;10000;build;stim;0.10208628000691533
15;10000;build;stim;0.10002791101578623
16;10000;build;stim;0.10163544199895114
17;10000;build;stim;0.10007203498389572
18;10000;build;stim;0.10223289200803265
19;10000;build;stim;0.10266417998354882
20;10000;build;stim;0.10145803698105738
21;10000;build;stim;0.1044880700064823
22;10000;build;stim;0.0938737879623659
23;10000;build;stim;0.09811294701648876
24;10000;build;stim;0.09376769000664353
25;10000;build;stim;0.09971635998226702
26;10000;build;stim;0.09379119199002162
27;10000;build;stim;0.10342474200297147
28;10000;build;stim;0.0990172729943879
29;10000;build;stim;0.09694760397542268
30;10000;build;stim;0.09886871598428115
31;10000;build;stim;0.09364104905398563
32;10000;build;stim;0.10230160999344662
33;10000;build;stim;0.10073531599482521
34;10000;build;stim;0.10112005099654198
35;10000;build;stim;0.10541141201974824
36;10000;build;stim;0.09896093799034134
37;10000;build;stim;0.10319062898634002
38;10000;build;stim;0.10264504799852148
39;10000;build;stim;0.09370363305788487
40;10000;build;stim;0.10053630900802091
41;10000;build;stim;0.10222591098863631
42;10000;build;stim;0.1025854210020043
43;10000;build;stim;0.10129782999865711
44;10000;build;stim;0.10270351101644337
45;10000;build;stim;0.10017948702443391
46;10000;build;stim;0.10382865299470723
47;10000;build;stim;0.09925289201783016
48;10000;build;stim;0.10179887001868337
49;10000;build;stim;0.10264235700014979
50;10000;build;stim;0.10488509997958317
51;10000;build;stim;0.09369312896160409
52;10000;build;stim;0.09775384300155565
53;10000;build;stim;0.10147770098410547
54;10000;build;stim;0.09949030098505318
55;10000;build;stim;0.10329779196763411
56;10000;build;stim;0.09976428200025111
57;10000;build;stim;0.10254083701875061
58;10000;build;stim;0.10030566900968552
59;10000;build;stim;0.09360416501294822
60;10000;build;stim;0.10021310398587957
61;10000;build;stim;0.10063226002966985
62;10000;build;stim;0.09828464302700013
63;10000;build;stim;0.09699389402521774
64;10000;build;stim;0.1049709579674527
65;10000;build;stim;0.09859660698566586
66;10000;build;stim;0.09366983798099682
67;10000;build;stim;0.09371213801205158
68;10000;build;stim;0.0936761120101437
69;10000;build;stim;0.09950444800779223
70;10000;build;stim;0.10227383300662041
71;10000;build;stim;0.10125756403431296
72;10000;build;stim;0.10143770097056404
73;10000;build;stim;0.09886414598440751
74;10000;build;stim;0.1022651749663055
75;10000;build;stim;0.09362072497606277
76;10000;build;stim;0.09993770497385412
77;10000;build;stim;0.09356226498493925
78;10000;build;stim;0.10116576199652627
79;10000;build;stim;0.09469230001559481
80;10000;build;stim;0.09382261201972142
81;10000;build;stim;0.09369642101228237
82;10000;build;stim;0.09372207697015256
83;10000;build;stim;0.1035294919856824
84;10000;build;stim;0.10020344000076875
85;10000;build;stim;0.09829694801010191
86;10000;build;stim;0.10272765305126086
87;10000;build;stim;0.10206041397759691
88;10000;build;stim;0.09564632998080924
89;10000;build;stim;0.10053486400283873
90;10000;build;stim;0.09466024104040116
91;10000;build;stim;0.09508325101342052
92;10000;build;stim;0.09785980900051072
93;10000;build;stim;0.10282151401042938
94;10000;build;stim;0.10034840600565076
95;10000;build;stim;0.0978595670312643
96;10000;build;stim;0.10006431397050619
97;10000;build;stim;0.09755596099421382
98;10000;build;stim;0.1049989809980616
99;10000;build;stim;0.10333733598235995
100;10000;build;stim;0.10133966099238023
1;12000;build;stim;0.11218017502687871
2;12000;build;stim;0.11242659401614219
3;12000;build;stim;0.11724017595406622
4;12000;build;stim;0.11929584696190432
5;12000;build;stim;0.12031689897412434
6;12000;build;stim;0.12074055703124031
7;12000;build;stim;0.121826272981707
8;12000;build;stim;0.12483760097529739
9;12000;build;stim;0.12212803401052952
10;12000;build;stim;0.11773828399600461
11;12000;build;stim;0.11326596298022196
12;12000;build;stim;0.11780358501709998
13;12000;build;stim;0.11925226601306349
14;12000;build;stim;0.12113099102862179
15;12000;build;stim;0.12030463002156466
16;12000;build;stim;0.12151497200829908
17;12000;build;stim;0.11222108005313203
18;12000;build;stim;0.1196581149706617
19;12000;build;stim;0.12513203802518547
20;12000;build;stim;0.11779472097987309
21;12000;build;stim;0.11589705804362893
22;12000;build;stim;0.11866177595220506
23;12000;build;stim;0.12094260100275278
24;12000;build;stim;0.1182490520295687
25;12000;build;stim;0.11937773699173704
26;12000;build;stim;0.11759772396180779
27;12000;build;stim;0.1258262910414487
28;12000;build;stim;0.12082438101060688
29;12000;build;stim;0.1159471920109354
30;12000;build;stim;0.12229814700549468
31;12000;build;stim;0.12569683202309534
32;12000;build;stim;0.12135615304578096
33;12000;build;stim;0.12117567996028811
34;12000;build;stim;0.11675465502776206
